YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201206,65518,395699,1,12.27,NE,QUANTICO,38.6319,-77.158,38.37914,-77.948
201206,65519,392269,1,0.19,NNW,MILLER ISLAND,39.2527,-76.371,39.15162,-76.2226
201206,65519,392270,1,6.71,ENE,BALTIMORE APPROACHES BUOY,39.213,-76.245,39.1278,-76.147
201206,65519,395700,1,4.7,WNW,TOLCHESTER BEACH,39.3559,-76.3247,39.21354,-76.19482
201206,65520,392271,1,4.28,NNW,RIVIERA BEACH,39.22,-76.53,39.132,-76.318
201206,65521,392272,1,1.1,SE,BALTIMORE CITY,39.267,-76.578,39.1602,-76.3468
201206,65521,392273,1,4.28,NNW,RIVIERA BEACH,39.22,-76.53,39.132,-76.318
201206,65521,392274,1,0.19,NNW,MILLER ISLAND,39.2527,-76.371,39.15162,-76.2226
201206,65521,392276,1,6.71,ENE,BALTIMORE APPROACHES BUOY,39.213,-76.245,39.1278,-76.147
201206,65521,395701,1,9.19,S,CHESAPEAKE BEACH,38.5589,-76.5108,38.33534,-76.30648
201206,65521,395702,1,2.09,WNW,CHESAPEAKE BIOLOGICAL LABORATORY,38.3265,-76.4877,38.1959,-76.29262
201208,65522,392278,1,0.48,W,DWIGHT,46.3,-96.74,46.18,-96.444
201208,65522,392279,1,0.48,W,WAHPETON,46.27,-96.61,46.162,-96.366
201208,65523,392280,1,3.13,ENE,BECIDA,47.37,-95.11,47.222,-95.66
201208,65523,392281,1,4.43,ENE,BECIDA,47.37,-95.08,47.222,-95.48
201208,65523,392282,1,0.93,W,HINES,47.68,-94.65,47.408,-94.39
201208,65523,392283,1,0.69,N,HINES,47.69,-94.63,47.414,-94.378
201206,65524,392285,1,1.15,SE,LYLES-CROUCH ACADEMY ALEXANDRIA,38.7877,-77.0357,38.47262,-77.2142
201206,65524,392286,1,1.57,SW,(DCA)REAGAN NATIONAL AIRPORT,38.837,-77.064,38.5022,-77.384
201206,65524,392287,1,0.25,N,CUCKOLD CREEK,38.3136,-76.9304,38.18816,-76.55824
201206,65524,392288,1,0.25,N,CUCKOLD CREEK,38.3136,-76.9304,38.18816,-76.55824
201206,65524,392289,1,0.14,NNE,MONROE CREEK,38.232,-76.9493,38.1392,-76.56958
201207,65910,395277,2,1.6,NNE,MORTMAR,33.5712,-115.9188,33.34272,-11.555128
201207,65910,395277,3,4.04,NNE,MORTMAR,33.6049,-115.9058,33.36294,-11.554348
201207,65910,395277,4,4.13,N,MORTMAR,33.6098,-115.9319,33.36588,-11.555914
201207,65910,395278,1,3.86,NNW,DESERT CENTER,33.77,-115.4299,33.462,-11.525794
201207,65910,395278,2,3.43,SW,DESERT CENTER,33.6918,-115.4491,33.41508,-11.526946
201207,65534,392532,1,0.0,N,ELBURN,41.88,-88.47,41.528,-88.282
201207,65534,392533,1,0.0,N,GENEVA,41.88,-88.3,41.528,-88.18
201207,65534,392534,1,0.0,N,(DPA)DUPAGE CO ARPT,41.9,-88.25,41.54,-88.15
201207,65534,392535,1,0.0,N,NAPERVILLE,41.78,-88.15,41.468,-88.9
201207,65534,392537,1,0.74,NNE,PLUM GROVE ESTATES,42.0801,-88.0252,42.4806,-88.1512
201207,65534,392538,1,0.0,N,(ORD)O'HARE INTL ARP,41.98,-87.9,41.588,-87.54
201207,65534,392539,1,0.0,N,OAK BROOK,41.83,-87.97,41.498,-87.582
201207,65534,392540,1,0.0,N,MINOOKA,41.45,-88.27,41.27,-88.162
201207,65534,392543,1,6.4,ENE,PLATTVILLE,41.5554,-88.261,41.33324,-88.1566
201207,65534,392544,1,3.48,E,BARBERS CORNERS,41.7287,-88.0035,41.43722,-88.21
201207,65534,392545,1,1.0,SSE,WILMETTE,42.0566,-87.6725,42.3396,-87.4035
201207,65534,392546,1,1.54,NE,DIVINE,41.3978,-88.2819,41.23868,-88.16914
201207,65534,392547,1,0.0,N,JOLIET,41.53,-88.1,41.318,-88.6
201207,65534,392548,1,0.0,N,NAPERVILLE,41.78,-88.15,41.468,-88.9
201207,65534,392549,1,0.0,N,(MDW)MIDWAY ARPT CHI,41.78,-87.75,41.468,-87.45
201207,65534,392550,1,0.0,N,PLAINFIELD,41.6,-88.2,41.36,-88.12
201207,65534,392551,1,3.0,SW,(MDW)MIDWAY ARPT CHI,41.7493,-87.7912,41.44958,-87.47472
201207,65534,392552,1,1.18,E,KEDZIE,41.8995,-87.6771,41.5397,-87.40626
201207,65534,392553,1,1.0,S,WOODSTOCK,42.3056,-88.4478,42.18336,-88.26868
201207,65534,392554,1,0.0,E,CHICAGO HAMMOND ARPT,41.53,-87.53,41.318,-87.318
201207,65534,392555,1,0.0,N,HOMEWOOD,41.55,-87.65,41.33,-87.39
201207,65534,392556,1,1.4,SE,HAWTHORNE,41.5878,-87.7282,41.35268,-87.43692
201207,65534,392557,1,0.28,ESE,BOURBONNAIS,41.148,-87.8754,41.888,-87.52524
201206,65545,392446,1,5.93,E,HAYES AIRSTRIP,44.37,-100.88,44.222,-10.0528
201206,65545,392447,1,3.71,SE,HAYES AIRSTRIP,44.33,-100.95,44.198,-10.057
201206,65545,392448,1,5.43,E,HAYES AIRSTRIP,44.37,-100.89,44.222,-10.0534
201206,65545,392449,1,4.82,NNW,PIERRE,44.43,-100.38,44.258,-10.0228
201206,65545,392450,1,3.71,NW,FT PIERRE,44.39,-100.42,44.234,-10.0252
201206,65545,392451,1,6.39,NNW,FT PIERRE,44.44,-100.4,44.264,-10.024
201206,65545,392452,1,4.4,SSE,FIELDER,44.56,-100.5,44.336,-10.03
201206,65545,392453,1,7.75,NW,FT PIERRE,44.43,-100.48,44.258,-10.0288
201206,65545,392454,1,1.48,W,HIGHMORE ARPT,44.53,-99.46,44.318,-99.276
201206,65545,392455,1,5.86,E,GRENVILLE,45.46,-97.28,45.276,-97.168
201206,65545,392456,1,4.0,NW,HILLHEAD,45.87,-97.46,45.522,-97.276
201206,65545,392457,1,1.38,N,AGAR,44.85,-100.07,44.51,-10.042
201206,65545,392458,1,10.12,ESE,LOWRY,45.27,-99.78,45.162,-99.468
201206,65545,392459,1,1.19,SE,HOVEN,45.24,-99.78,45.144,-99.468
201206,65545,392460,1,3.18,SW,HILLSVIEW,45.64,-99.62,45.384,-99.372
201206,65545,392461,1,2.41,W,HILLSVIEW,45.67,-99.62,45.402,-99.372
201206,65545,392462,1,2.02,NW,ORTON,44.74,-100.86,44.444,-10.0516
201206,65545,392463,1,4.38,ESE,EUREKA,45.74,-99.55,45.444,-99.33
201206,65546,392464,1,3.14,SSW,OACOMA,43.76,-99.43,43.456,-99.258
201206,65546,392465,1,8.29,SW,OACOMA,43.71,-99.51,43.426,-99.306
201206,65546,392466,1,8.36,NNE,GANN VLY,44.14,-98.93,44.84,-98.558
201206,65546,392467,1,11.76,N,GANN VLY,44.2,-98.99,44.12,-98.594
201206,65546,392468,1,0.0,N,DANFORTH,44.25,-98.88,44.15,-98.528
201206,65546,392469,1,3.05,ESE,DANFORTH,44.24,-98.82,44.144,-98.492
201206,65546,392470,1,1.92,E,THUNDER HAWK,45.93,-101.91,45.558,-10.1546
201206,65546,392471,1,2.03,SW,DANFORTH,44.23,-98.91,44.138,-98.546
201206,65546,392472,1,7.99,NNE,DANFORTH,44.36,-98.83,44.216,-98.498
201206,65546,392473,1,2.03,SW,DANFORTH,44.23,-98.91,44.138,-98.546
201206,65547,392474,1,1.2,NW,FOLEY,44.84,-97.17,44.504,-97.102
201206,65547,392475,1,3.67,SW,HILLHEAD,45.79,-97.45,45.474,-97.27
201206,65547,392476,1,1.69,NE,RICHMOND,45.54,-98.61,45.324,-98.366
201206,65547,392477,1,1.44,W,HILLHEAD,45.83,-97.43,45.498,-97.258
201206,65547,392478,1,2.93,SSE,ORDWAY,45.54,-98.4,45.324,-98.24
201206,65547,392479,1,1.61,ENE,HUFFTON,45.63,-98.07,45.378,-98.42
201206,65547,392480,1,2.81,S,HILLHEAD,45.79,-97.39,45.474,-97.234
201206,65547,392481,1,3.12,NNE,JAMES,45.51,-98.19,45.306,-98.114
201206,65547,392482,1,3.75,NNW,ROSLYN,45.55,-97.53,45.33,-97.318
201206,65547,392483,1,0.69,S,GROTON MUNI ARPT,45.52,-98.1,45.312,-98.6
201206,65547,392484,1,3.12,NNE,JAMES,45.51,-98.19,45.306,-98.114
201206,65547,392485,1,6.2,NE,ORTLEY,45.4,-97.12,45.24,-97.72
201206,65547,392486,1,4.15,N,ORTLEY,45.39,-97.2,45.234,-97.12
201206,65547,392487,1,0.85,NW,HAZEL,44.76,-97.38,44.456,-97.228
201206,65547,392488,1,1.2,SW,(ATY)WATERTOWN ARPT,44.91,-97.17,44.546,-97.102
201206,65547,392489,1,5.42,NNE,LABOLT,45.12,-96.63,45.72,-96.378
201206,65547,392490,1,0.69,S,MILBANK,45.21,-96.63,45.126,-96.378
201206,65547,392491,1,5.55,N,ALBEE,45.13,-96.56,45.78,-96.336
201206,65547,392492,1,0.85,NW,KRANZBURG,44.89,-96.91,44.534,-96.546
201206,65547,392493,1,0.85,NW,KRANZBURG,44.89,-96.91,44.534,-96.546
201206,65547,392494,1,1.47,NNW,ALTAMONT,44.85,-96.69,44.51,-96.414
201206,65547,392497,1,1.61,ENE,PEEVER,45.54,-96.94,45.324,-96.564
201206,65547,392498,1,1.69,NW,(ABR)ABERDEEN RGNL A,45.47,-98.44,45.282,-98.264
201206,65547,392500,1,0.0,N,BIG STONE CITY,45.3,-96.47,45.18,-96.282
201206,65547,393759,1,0.0,N,PEEVER,45.53,-96.97,45.318,-96.582
201206,65547,394783,1,8.78,NE,CORONA,45.4025,-96.6214,45.2415,-96.37284
201206,65547,394783,2,8.72,ENE,CORONA,45.3987,-96.6194,45.23922,-96.37164
201206,65547,398054,1,4.86,S,PEEVER,45.46,-96.96,45.276,-96.576
201206,65548,392508,1,5.8,W,COLLIS,45.65,-96.55,45.39,-96.33
201206,65548,392509,1,0.0,N,ORTONVILLE,45.32,-96.45,45.192,-96.27
201206,65548,392510,1,3.19,NE,ODESSA,45.3,-96.28,45.18,-96.168
201206,65548,398027,1,3.55,SW,CHARLESVILLE,45.92,-96.34,45.552,-96.204
201206,65549,392511,1,1.19,NE,WETONKA,45.63,-98.76,45.378,-98.456
201206,65549,392513,1,7.37,W,BARNARD,45.71,-98.65,45.426,-98.39
201206,65549,392514,1,0.85,NW,WALLACE,45.09,-97.48,45.54,-97.288
201206,65549,392515,1,14.43,ESE,HILLSVIEW,45.62,-99.28,45.372,-99.168
201206,65549,392516,1,9.09,ESE,WINSHIP,45.88,-98.34,45.528,-98.204
201206,65549,392518,1,5.21,SE,BRADLEY,45.03,-97.55,45.18,-97.33
201206,65549,392519,1,1.2,SW,(ATY)WATERTOWN ARPT,44.91,-97.17,44.546,-97.102
201206,65549,392520,1,1.2,SW,(ATY)WATERTOWN ARPT,44.91,-97.17,44.546,-97.102
201208,65550,392524,1,6.48,NNE,PLAYALINDA BEACH,28.64,-80.75,28.384,-80.45
201208,65551,392530,1,3.25,ESE,YUMA ARPT,40.09,-102.66,40.54,-10.2396
201208,65552,392536,1,1.61,W,PAGE CITY,39.08,-101.18,39.48,-10.1108
201208,65553,392542,1,4.18,S,BURLINGTON,39.24,-102.28,39.144,-10.2168
201208,65554,392541,1,23.0,SW,GOODLAND,39.1146,-102.0239,39.6876,-10.21434
201207,65555,392563,1,0.0,N,CROWN PT,41.42,-87.37,41.252,-87.222
201207,65555,392564,1,0.0,N,GRIFFITH,41.53,-87.43,41.318,-87.258
201207,65555,392565,1,0.0,N,PORTAGE,41.58,-87.2,41.348,-87.12
201207,65555,392566,1,0.0,N,CROWN PT,41.42,-87.37,41.252,-87.222
201207,65555,392567,1,0.0,N,VALPARAISO,41.47,-87.05,41.282,-87.3
201207,65555,392568,1,1.0,NW,WHEATFIELD,41.2102,-87.0636,41.12612,-87.3816
201207,65555,392569,1,2.96,SSW,NORTH NEWTON,40.9407,-87.2526,40.56442,-87.15156
201207,65556,392558,1,0.0,N,HARRISON-DEVER CRIB,41.92,-87.57,41.552,-87.342
201207,65556,392559,1,1.0,SSE,WILMETTE HARBOR,42.0566,-87.6725,42.3396,-87.4035
201207,65556,392560,1,0.0,N,BURNS HARBOR,41.65,-87.15,41.39,-87.9
201207,65556,392561,1,0.0,N,MICHIGAN CITY,41.73,-86.91,41.438,-86.546
201207,65558,404791,1,0.0,N,(ORD)O'HARE INTL ARP,41.98,-87.9,41.588,-87.54
201207,65558,404854,1,0.0,N,DES PLAINES,42.03,-87.9,42.18,-87.54
201207,65560,392570,1,0.0,N,MICHIGAN CITY,41.73,-86.91,41.438,-86.546
201207,65561,392571,1,0.0,N,PECATONICA,42.3,-89.35,42.18,-89.21
201207,65561,392572,1,1.21,S,NEW LENOX GEAR ARPT,41.4828,-87.984,41.28968,-87.5904
201207,65561,404736,1,4.0,NW,KANKAKEE,41.1609,-87.9044,41.9654,-87.54264
201207,65561,404736,2,0.0,N,BRADLEY,41.13,-87.87,41.78,-87.522
201207,65561,404737,1,1.0,S,WATSEKA,40.7655,-87.73,40.4593,-87.438
201207,65561,404738,1,0.0,N,SIBLEY,40.58,-88.38,40.348,-88.228
201207,65561,404739,1,0.93,S,GIBSON CITY,40.4567,-88.3668,40.27402,-88.22008
201207,65561,404743,1,2.0,S,GIBSON CITY,40.4411,-88.3735,40.26466,-88.2241
201207,65561,404743,2,2.01,S,GIBSON CITY,40.4411,-88.3734,40.26466,-88.22404
201208,65948,395882,2,13.93,NW,BASINGER,27.5351,-81.1752,27.32106,-81.10512
201208,65948,395882,3,5.02,NNW,FT DRUM,27.5911,-80.8374,27.35466,-80.50244
201208,65948,395882,4,4.82,SE,SHERMAN,27.1667,-80.7193,27.10002,-80.43158
201205,62794,375529,2,1.27,W,WELLINGTON,38.7813,-77.5736,38.46878,-77.34416
201205,62794,375529,3,1.27,W,WELLINGTON,38.7829,-77.5732,38.46974,-77.34392
201205,62794,375529,4,1.54,WNW,WELLINGTON,38.7847,-77.5779,38.47082,-77.34674
201205,62794,375530,1,1.75,SE,THOROUGHFARE,38.8,-77.65,38.48,-77.39
201205,62794,375530,2,1.78,NE,BUCKLAND,38.7964,-77.6445,38.47784,-77.3867
201205,62794,375530,3,1.62,NE,BUCKLAND,38.7944,-77.6462,38.47664,-77.38772
201205,62794,375530,4,1.57,NE,BUCKLAND,38.7953,-77.6485,38.47718,-77.3891
201205,62794,375531,1,1.08,W,GAINESVILLE,38.8,-77.62,38.48,-77.372
201205,62794,375531,2,0.97,W,GAINESVILLE,38.7996,-77.618,38.47976,-77.3708
201205,62794,375531,3,0.89,W,GAINESVILLE,38.801,-77.6164,38.4806,-77.36984
201205,62794,375531,4,1.03,WNW,GAINESVILLE,38.8032,-77.6187,38.48192,-77.37122
201205,62794,375534,1,2.13,SW,WELLINGTON,38.76,-77.58,38.456,-77.348
201205,62794,375534,2,2.0,SW,WELLINGTON,38.7588,-77.5753,38.45528,-77.34518
201205,62794,375534,3,2.05,SW,WELLINGTON,38.758,-77.5754,38.4548,-77.34524
201205,62794,375534,4,2.08,SW,WELLINGTON,38.7583,-77.5768,38.45498,-77.34608
201205,62794,375535,1,1.08,W,WELLINGTON,38.78,-77.57,38.468,-77.342
201205,62794,375535,2,1.02,WSW,WELLINGTON,38.776,-77.5682,38.4656,-77.34092
201205,62794,375535,3,0.82,WSW,WELLINGTON,38.7747,-77.5637,38.46482,-77.33822
201205,62794,375535,4,0.71,WSW,WELLINGTON,38.7771,-77.5626,38.46626,-77.33756
201205,62794,375536,1,1.62,W,BRISTOW,38.72,-77.56,38.432,-77.336
201205,62794,375536,2,1.53,WSW,BRISTOW,38.7138,-77.5573,38.42828,-77.33438
201205,62794,375536,3,1.22,ENE,NOKESVILLE,38.7089,-77.5604,38.42534,-77.33624
201205,62794,375536,4,0.88,NE,NOKESVILLE,38.7098,-77.5697,38.42588,-77.34182
201205,62794,375537,1,3.03,ESE,NEW BALTIMORE,38.75,-77.67,38.45,-77.402
201205,62794,375537,2,3.23,ESE,NEW BALTIMORE,38.752,-77.6646,38.4512,-77.39876
201205,62794,375537,3,3.16,ESE,NEW BALTIMORE,38.7545,-77.6647,38.4527,-77.39882
201205,62794,375537,4,2.65,ESE,NEW BALTIMORE,38.7562,-77.6741,38.45372,-77.40446
201205,62794,375537,5,2.66,ESE,NEW BALTIMORE,38.754,-77.6751,38.4524,-77.40506
201205,62794,375538,1,1.38,S,GAINESVILLE,38.78,-77.6,38.468,-77.36
201205,62794,375538,2,1.62,S,GAINESVILLE,38.7768,-77.5958,38.46608,-77.35748
201205,62794,375538,3,1.79,S,GAINESVILLE,38.7743,-77.596,38.46458,-77.3576
201205,62794,375538,4,1.6,S,GAINESVILLE,38.7768,-77.5991,38.46608,-77.35946
201205,62794,375539,1,0.88,NW,WELLINGTON,38.79,-77.56,38.474,-77.336
201205,62794,375539,2,0.72,NNW,WELLINGTON,38.7894,-77.5559,38.47364,-77.33354
201205,62794,375539,3,0.82,NNW,WELLINGTON,38.7914,-77.5543,38.47484,-77.33258
201205,62794,375539,4,1.13,NNW,WELLINGTON,38.7941,-77.5606,38.47646,-77.33636
201205,62794,375540,1,1.76,ENE,GAINESVILLE,38.81,-77.57,38.486,-77.342
201205,62794,375540,2,1.68,E,GAINESVILLE,38.8037,-77.5692,38.48222,-77.34152
201205,62794,375540,3,1.31,E,GAINESVILLE,38.8019,-77.5758,38.48114,-77.34548
201205,62794,375540,4,1.23,ENE,GAINESVILLE,38.807,-77.579,38.4842,-77.3474
201205,62794,375542,1,0.0,N,CATHARPIN,38.85,-77.57,38.51,-77.342
201205,62794,375542,2,0.37,NNE,CATHARPIN,38.8549,-77.5674,38.51294,-77.34044
201205,62794,375542,3,0.51,NNW,CATHARPIN,38.8562,-77.5751,38.51372,-77.34506
201205,62794,375542,4,0.4,W,CATHARPIN,38.8505,-77.5774,38.5103,-77.34644
201205,62794,375543,1,2.07,S,CATHARPIN,38.82,-77.57,38.492,-77.342
201205,62794,375543,2,1.53,S,CATHARPIN,38.828,-77.5685,38.4968,-77.3411
201205,62794,375543,3,1.51,SSW,CATHARPIN,38.8286,-77.5756,38.49716,-77.34536
201205,62794,375543,4,1.94,S,CATHARPIN,38.8225,-77.5769,38.4935,-77.34614
201205,62794,375544,1,0.88,NW,GAINESVILLE,38.81,-77.61,38.486,-77.366
201205,62794,375544,2,1.12,NNW,GAINESVILLE,38.8148,-77.6084,38.48888,-77.36504
201205,62794,375544,3,1.04,ESE,HAYMARKET,38.8158,-77.6114,38.48948,-77.36684
201205,62794,375544,4,0.99,NW,GAINESVILLE,38.8097,-77.6135,38.48582,-77.3681
201205,62794,375866,1,1.0,SSW,ADEN,38.6367,-77.537,38.38202,-77.3222
201205,62794,375866,2,1.35,WSW,ADEN,38.6421,-77.5528,38.38526,-77.33168
201205,62794,375866,3,1.39,NW,ADEN,38.6622,-77.5505,38.39732,-77.3303
201205,62794,375866,4,0.42,N,ADEN,38.656,-77.531,38.3936,-77.3186
201205,62794,375866,5,0.6,ESE,ADEN,38.6469,-77.5197,38.38814,-77.31182
201205,62794,375867,1,2.55,WSW,PURCELLVILLE,39.13,-77.76,39.78,-77.456
201205,62794,375867,2,1.31,SW,PURCELLVILLE,39.1365,-77.7372,39.819,-77.44232
201205,62794,375867,3,1.27,SW,PURCELLVILLE,39.1393,-77.7392,39.8358,-77.44352
201205,62794,375867,4,1.62,WSW,PURCELLVILLE,39.1392,-77.7467,39.8352,-77.44802
201205,62794,375868,1,3.01,WNW,PURCELLVILLE,39.17,-77.77,39.102,-77.462
201205,62794,375868,2,3.11,WNW,PURCELLVILLE,39.1744,-77.7688,39.10464,-77.46128
201205,62794,375868,3,3.17,WSW,HILLSBORO,39.1782,-77.7721,39.10692,-77.46326
201205,62794,375868,4,3.45,WSW,HILLSBORO,39.1775,-77.7775,39.1065,-77.4665
201205,62794,375869,1,2.34,SSW,ADEN,38.62,-77.55,38.372,-77.33
201205,62794,375869,2,2.71,SSW,ADEN,38.6137,-77.5493,38.36822,-77.32958
201205,62794,375869,3,2.91,SSW,ADEN,38.6128,-77.5554,38.36768,-77.33324
201205,62794,375869,4,2.63,SW,ADEN,38.6199,-77.5599,38.37194,-77.33594
201205,62794,375870,1,1.11,SSW,BRISTOW,38.7044,-77.5352,38.42264,-77.32112
201205,62794,375870,2,1.05,S,BRISTOW,38.7048,-77.5304,38.42288,-77.31824
201205,62794,375870,3,1.31,S,BRISTOW,38.7011,-77.5311,38.42066,-77.31866
201205,62794,375870,4,1.35,S,BRISTOW,38.7008,-77.5347,38.42048,-77.32082
201205,62794,375872,1,0.69,N,BRISTOW,38.73,-77.53,38.438,-77.318
201205,62794,375872,2,0.48,NNW,BRISTOW,38.7265,-77.5332,38.4359,-77.31992
201205,62794,375872,3,1.09,NNW,BRISTOW,38.7354,-77.5345,38.44124,-77.3207
201205,62794,375872,4,1.22,N,BRISTOW,38.7377,-77.5314,38.44262,-77.31884
201205,62794,375873,1,2.4,SSW,WELLINGTON,38.7479,-77.567,38.44874,-77.3402
201205,62794,375873,2,1.83,S,WELLINGTON,38.7538,-77.5554,38.45228,-77.33324
201205,62794,375873,3,1.02,NE,MANASSAS ARPT,38.7287,-77.5048,38.43722,-77.30288
201205,62794,375873,4,0.65,S,MANASSAS ARPT,38.7107,-77.5183,38.42642,-77.31098
201205,62794,375874,1,0.54,W,BRENTSVILLE,38.68,-77.51,38.408,-77.306
201205,62794,375874,2,0.82,NNE,BRENTSVILLE,38.6905,-77.4928,38.4143,-77.29568
201205,62794,375874,3,1.68,E,BRENTSVILLE,38.6756,-77.4694,38.40536,-77.28164
201205,62794,375874,4,1.29,NE,ADEN,38.6622,-77.512,38.39732,-77.3072
201205,62794,375875,1,1.38,S,BRISTOW,38.7,-77.53,38.42,-77.318
201205,62794,375875,2,1.39,SSW,BRISTOW,38.7012,-77.5393,38.42072,-77.32358
201205,62794,375875,3,0.37,SSW,BRISTOW,38.7149,-77.532,38.42894,-77.3192
201205,62794,375875,4,0.55,SSE,BRISTOW,38.7124,-77.5269,38.42744,-77.31614
201205,62794,375876,1,1.62,W,RIXLEW,38.75,-77.53,38.45,-77.318
201205,62794,375876,2,1.4,N,BRISTOW,38.7401,-77.5272,38.44406,-77.31632
201205,62794,375876,3,1.29,N,BRISTOW,38.7385,-77.5335,38.4431,-77.3201
201205,62794,375876,4,2.08,SSE,WELLINGTON,38.7509,-77.5398,38.45054,-77.32388
201205,62794,375877,1,1.48,SSE,NOKESVILLE,38.68,-77.57,38.408,-77.342
201205,62794,375877,2,1.65,SSE,NOKESVILLE,38.6765,-77.574,38.4059,-77.3444
201205,62794,375877,3,1.35,S,NOKESVILLE,38.6806,-77.5786,38.40836,-77.34716
201205,62794,375877,4,1.17,SSE,NOKESVILLE,38.684,-77.573,38.4104,-77.3438
201205,62794,375878,1,2.69,W,HALFWAY,38.92,-77.78,38.552,-77.468
201205,62794,375878,2,2.97,W,HALFWAY,38.9191,-77.7852,38.55146,-77.47112
201205,62794,375878,3,3.09,W,HALFWAY,38.9206,-77.7875,38.55236,-77.4725
201205,62794,375878,4,3.23,E,RECTORTOWN,38.9261,-77.7903,38.55566,-77.47418
201205,62794,375878,5,2.85,W,HALFWAY,38.9242,-77.7828,38.55452,-77.46968
201205,62794,375879,1,1.08,E,HICKORY GROVE,38.9,-77.61,38.54,-77.366
201205,62794,375879,2,0.75,E,HICKORY GROVE,38.9019,-77.6164,38.54114,-77.36984
201205,62794,375879,3,0.78,ESE,HICKORY GROVE,38.8978,-77.6158,38.53868,-77.36948
201206,63035,377547,1,1.2,NW,ST PAUL,44.9841,-93.1644,44.59046,-93.9864
201206,63035,377548,1,4.0,ESE,MINNEAPOLIS,44.97,-93.21,44.582,-93.126
201206,63035,377549,1,0.89,SSW,LITTLE CANADA,45.0079,-93.1064,45.474,-93.6384
201206,63035,377550,1,3.0,S,LITTLE CANADA,44.9773,-93.0889,44.58638,-93.5334
201206,63035,377551,1,0.7,WSW,NORTH ST PAUL,44.9959,-93.013,44.59754,-93.78
201206,63035,377552,1,0.87,E,PINE SPGS,45.0299,-92.9622,45.1794,-92.57732
201206,63035,377553,1,0.85,SW,HENDERSON,44.52,-93.91,44.312,-93.546
201206,63035,377554,1,2.83,SSW,NORTH ST PAUL,44.9631,-93.0254,44.57786,-93.1524
201206,63035,377555,1,1.47,W,LAKE ELMO,45.0,-92.91,45.0,-92.546
201206,63035,377556,1,1.2,NW,OAKDALE,44.99,-92.97,44.594,-92.582
201206,63035,377557,1,0.85,SW,LE SUEUR,44.46,-93.91,44.276,-93.546
201206,63035,377558,1,0.85,SE,STILLWATER,45.06,-92.82,45.36,-92.492
201205,61604,379703,1,2.24,N,GREENSBURG,39.3619,-85.4877,39.21714,-85.29262
201205,61604,379704,1,0.52,NE,SULPHUR SPGS,40.006,-85.4441,40.36,-85.26646
201205,61604,379705,1,0.87,SE,STRAUGHN,39.81,-85.29,39.486,-85.174
201205,61604,379706,1,0.69,N,O OLITIC,38.91,-86.52,38.546,-86.312
201205,61604,379708,1,2.69,W,CROTHERSVILLE,38.7963,-85.8997,38.47778,-85.53982
201205,61604,379709,1,1.26,WSW,FOSTER,40.14,-87.49,40.84,-87.294
201205,61604,379710,1,3.49,S,COVINGTON,40.08,-87.39,40.48,-87.234
201205,61604,379711,1,0.87,SE,VEEDERSBURG,40.11,-87.26,40.66,-87.156
201205,61604,379714,1,0.77,SSE,NORTH SALEM,39.8599,-86.6439,39.51594,-86.38634
201205,61604,379716,1,0.77,SSE,NORTH SALEM,39.8599,-86.6439,39.51594,-86.38634
201205,61604,379717,1,0.4,SW,MONROE CITY,38.6153,-87.3544,38.36918,-87.21264
201205,61604,379718,1,0.43,SSW,MONROE CITY,38.6143,-87.3534,38.36858,-87.21204
201205,61604,379719,1,1.75,ESE,ADEL,39.19,-86.77,39.114,-86.462
201205,61604,379721,1,0.6,SW,WHEATLAND,38.6636,-87.3075,38.39816,-87.1845
201205,61604,379723,1,0.53,E,PLAINFIELD,39.7,-86.39,39.42,-86.234
201205,61604,379724,1,0.53,E,PLAINFIELD,39.7,-86.39,39.42,-86.234
201205,61604,379726,1,0.0,N,UNIONVILLE,39.23,-86.42,39.138,-86.252
201205,61604,379727,1,0.42,NNE,NASHVILLE,39.2057,-86.2475,39.12342,-86.1485
201205,61604,379728,1,3.5,S,PARAGON,39.35,-86.56,39.21,-86.336
201205,61604,379729,1,3.5,S,PARAGON,39.35,-86.56,39.21,-86.336
201205,61604,381732,1,0.27,SE,ELLETTSVILLE,39.2276,-86.616,39.13656,-86.3696
201205,61604,384878,1,4.13,SE,STEAM CORNER,40.0128,-87.1888,40.768,-87.11328
201205,61604,384878,2,4.25,SE,STEAM CORNER,40.0127,-87.1861,40.762,-87.11166
201205,61604,384893,1,2.38,SSE,LINNSBURG,39.9679,-86.7835,39.58074,-86.4701
201205,61604,384893,2,2.69,SSE,LINNSBURG,39.966,-86.7751,39.5796,-86.46506
201205,61604,384895,1,2.29,N,OLD HILL,39.333,-87.1948,39.1998,-87.11688
201205,61604,384895,2,2.33,N,OLD HILL,39.3332,-87.193,39.19992,-87.1158
201205,61604,386885,1,0.15,S,TAYLORSVILLE,39.2978,-85.9497,39.17868,-85.56982
201205,61604,386920,1,1.41,S,RAVENSWOOD,39.8598,-86.1258,39.51588,-86.7548
201205,61604,386920,2,1.07,SSE,RAVENSWOOD,39.865,-86.1254,39.519,-86.7524
201205,61604,386920,3,1.14,SSE,RAVENSWOOD,39.8655,-86.1197,39.5193,-86.7182
201205,61604,386920,4,1.51,SSE,RAVENSWOOD,39.8598,-86.1192,39.51588,-86.7152
